timestamp,cpu_pct,ram_used_bytes,ram_total_bytes,swap_used_bytes,swap_total_bytes,disk_read_bps,disk_write_bps,net_rx_bps,net_tx_bps,mysql_cpu_pct,mysql_mem_bytes,back_cpu_pct,back_mem_bytes,jvm_heap_bytes,jvm_nonheap_bytes,mysql_threads_connected,mysql_queries_per_sec,mysql_slow_queries
1783298061.0,99.44444444444494,2002149376.0,4101828608.0,811008.0,4294963200.0,455.1111111111111,1250645.3333333333,38.26666666666666,763.3333333333333,,,,,267729408.0,174870592.0,9.0,2612.622222222222,0.0
1783298076.0,98.02222222222251,2000822272.0,4101828608.0,811008.0,4294963200.0,455.1111111111111,1536728.1777777777,38.26666666666666,763.0222222222221,,,,,207972864.0,175449384.0,9.0,1851.533333333333,0.0
1783298091.0,98.21111111111097,2000461824.0,4101828608.0,811008.0,4294963200.0,455.1111111111111,1133226.6666666665,37.33333333333333,761.8888888888888,,,,,,,9.0,1003.0666666666665,0.0
1783298106.0,98.34444444444418,2002190336.0,4101828608.0,811008.0,4294963200.0,0.0,701872.3555555554,38.26666666666666,762.6444444444444,,,,,,,9.0,138.86049508910716,0.0
1783298121.0,99.9777777777783,2001915904.0,4101828608.0,811008.0,4294963200.0,0.0,28216.888888888887,38.26666666666666,763.1333333333332,,,,,,,9.0,44.599999999999994,0.0
1783298136.0,99.9777777777783,2002796544.0,4101828608.0,811008.0,4294963200.0,0.0,26032.355555555554,38.26666666666666,762.9999999999999,,,,,,,9.0,50.84444444444444,0.0
1783298151.0,99.9777777777783,2002153472.0,4101828608.0,811008.0,4294963200.0,0.0,27761.777777777774,37.33333333333333,762.3777777777777,,,,,,,9.0,50.22445442019645,0.0
1783298166.0,99.9777777777778,1998950400.0,4101828608.0,811008.0,4294963200.0,0.0,9739.377777777776,38.26666666666666,763.2444444444443,,,,,,,9.0,45.46666666666666,0.0
1783298181.0,99.9777777777778,2000424960.0,4101828608.0,811008.0,4294963200.0,0.0,29855.288888888885,38.26666666666666,763.1777777777777,,,,,,,9.0,57.06666666666666,0.0
1783298196.0,99.95555555555559,2000908288.0,4101828608.0,811008.0,4294963200.0,0.0,27761.777777777774,38.26666666666666,763.1999999999999,,,,,,,9.0,54.24444444444444,0.0
1783298211.0,99.92222222222154,2003922944.0,4101828608.0,811008.0,4294963200.0,0.0,27852.799999999996,37.33333333333333,762.0888888888888,,,,,344305664.0,176197016.0,9.0,612.7777777777777,0.0
