Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/courses,912,0,6,9.727725801336387,3.6467150057433173,624.6665229991777,883.0,1.5207836362938347,0.0,6,7,7,8,14,30,41,47,620,620,620
GET,GET /api/exam-sheets,561,0,7,8.108450297923856,4.1670049977255985,120.65228199935518,2253.903743315508,0.935482039430747,0.0,7,8,8,8,10,12,17,24,120,120,120
GET,GET /api/exam-sheets (progress),436,0,7,7.852245020831523,4.154800000833347,76.11453700519633,2254.048165137615,0.7270412998071403,0.0,7,7,8,8,9,11,19,47,76,76,76
GET,GET /api/exam-sheets (setup),25,0,45,44.960366720333695,14.37567500397563,77.05193200672511,2255.2,0.04168814792472135,0.0,45,49,52,60,66,70,77,77,77,77,77
GET,GET /api/exams,790,0,8,8.397679745707414,4.796370994881727,122.08517199906055,818.0,1.3173454744211945,0.0,8,8,9,9,10,12,19,37,120,120,120
GET,GET /api/exams (setup),25,0,51,52.925393439945765,23.544786003185436,92.91638800641522,818.0,0.04168814792472135,0.0,51,56,61,74,92,92,93,93,93,93,93
GET,GET /api/exams/{id},710,0,5,7.110995142007391,3.231611000956036,614.5088670018595,271.37746478873237,1.1839434010620864,0.0,5,6,6,6,8,10,19,30,610,610,610
GET,GET /api/final-results,192,0,7,8.00093348940815,4.241918999468908,121.41211300331634,2958.0,0.32016497606185995,0.0,7,7,8,8,9,11,23,59,120,120,120
GET,GET /api/questions,587,0,7,7.641293250263892,4.536644002655521,80.90247599466238,6742.516183986371,0.9788377132724573,0.0,7,7,8,8,9,10,14,21,81,81,81
GET,GET /api/questions (setup),25,0,47,47.971262278733775,18.161344996769913,85.74020699597895,6745.4,0.04168814792472135,0.0,47,51,61,68,82,83,86,86,86,86,86
GET,GET /api/questions (switch),219,0,7,7.742984574880838,4.356769000878558,37.92279999470338,6742.648401826484,0.365188175820559,0.0,7,8,8,8,9,12,15,23,38,38,38
GET,GET /api/student-responses,360,0,15,16.118917017188828,10.194804999628104,83.91513400420081,19879.266666666666,0.6003093301159874,0.0,15,16,17,17,19,22,36,45,84,84,84
GET,GET /api/student-responses (load sheet),835,0,15,18.91951311984752,10.173594986554235,619.0470610017655,19879.353293413173,1.392384140685693,0.0,15,16,17,19,21,33,69,88,620,620,620
GET,GET /api/students,331,0,10,13.288864758408353,6.38432199775707,128.38825999642722,13022.0,0.5519510785233106,0.0,10,11,12,13,17,29,44,63,130,130,130
POST,POST /api/authenticate,25,0,1800.0,1820.9161682019476,1591.5818450012011,2067.6625310006784,655.0,0.04168814792472135,0.0,1800,1900,2000,2000,2000,2000,2100,2100,2100,2100,2100
PUT,PUT /api/student-responses (grade),888,0,47,52.656288489841344,28.24893398792483,454.89676600845996,395.8355855855856,1.4807630142861024,0.0,47,52,57,60,73,91,120,140,450,450,450
,Aggregated,6921,0,8,22.85388566363789,3.231611000956036,2067.6625310006784,5573.363964744979,11.540946871479859,0.0,8,13,15,18,44,55,78,99,2000,2100,2100
